HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.C1,Input.C2,Input.C3,Input.C4,Input.C5,Input.C6,Input.C7,Input.C8,Input.C9,Input.C10,Input.C11,Input.C12,Input.C13,Input.C14,Input.C15,Input.C16,Input.C17,Input.C18,Input.C19,Input.C20,Input.C21,Input.C22,Input.C23,Input.C24,Input.C25,Answer.Q5FreeTextInput,Approve,Reject
35XW21VSVHFXPB6JEEXSBVWJ1AHLSP,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:56 PDT 2016,,,32UTUBMZ7HX3QEZ57YI5XZG79O8VBX,A3LXDRJWO7NNOB,Approved,Sat Oct 22 13:01:48 PDT 2016,Sat Oct 22 13:03:17 PDT 2016,Mon Oct 24 13:03:17 PDT 2016,Sat Oct 22 13:34:37 PDT 2016,,,89,93% (13/14),93% (13/14),93% (13/14),USR:What is the largest meat-eating marsupial?,SYS:Sarcophilus harrisii,USR:What marsupial is found outside of Australia?,SYS:opossums,USR:What can be made from marsupial manure?,SYS:toilet paper,USR:What cartoon character is based on a marsupial?,SYS:I am sorry to say I don't know what cartoon character is based on a marsupial.,USR:The extinct Tasmanian tiger is known by what other name?,SYS:The extinct Tasmanian tiger is known by thylacine.,Suggested answer:,(1)What is the largest meat-eating marsupial?,Answer:Tasmanian devil,(2)What marsupial is found outside of Australia?,Answer:opossums,(3)What can be made from marsupial manure?,Answer:paper,(4)What cartoon character is based on a marsupial?,Answer:Taz-Mania is based on Tasmanian,(5)The extinct Tasmanian tiger is known by what other name?,Answer:thylacine,,,,,01101|3|3|3|5|3,,
35XW21VSVHFXPB6JEEXSBVWJ1AHLSP,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:56 PDT 2016,,,3MMN5BL1W05FXW1JED28SKZIU3C3MQ,A1MZ9HW20WMEG6,Approved,Sat Oct 22 12:12:29 PDT 2016,Sat Oct 22 12:14:19 PDT 2016,Mon Oct 24 12:14:19 PDT 2016,Sat Oct 22 12:49:42 PDT 2016,,,110,100% (18/18),100% (18/18),100% (18/18),USR:What is the largest meat-eating marsupial?,SYS:Sarcophilus harrisii,USR:What marsupial is found outside of Australia?,SYS:opossums,USR:What can be made from marsupial manure?,SYS:toilet paper,USR:What cartoon character is based on a marsupial?,SYS:I am sorry to say I don't know what cartoon character is based on a marsupial.,USR:The extinct Tasmanian tiger is known by what other name?,SYS:The extinct Tasmanian tiger is known by thylacine.,Suggested answer:,(1)What is the largest meat-eating marsupial?,Answer:Tasmanian devil,(2)What marsupial is found outside of Australia?,Answer:opossums,(3)What can be made from marsupial manure?,Answer:paper,(4)What cartoon character is based on a marsupial?,Answer:Taz-Mania is based on Tasmanian,(5)The extinct Tasmanian tiger is known by what other name?,Answer:thylacine,,,,,11101|4|5|4|5|4,,
35XW21VSVHFXPB6JEEXSBVWJ1AHLSP,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:56 PDT 2016,,,3RU7GD8VPPUP2GJBW8V1HW1PRM7PSH,AF1MN25P3XFLG,Approved,Fri Oct 21 17:17:29 PDT 2016,Fri Oct 21 17:19:24 PDT 2016,Sun Oct 23 17:19:24 PDT 2016,Sat Oct 22 12:49:42 PDT 2016,,,115,84% (16/19),84% (16/19),84% (16/19),USR:What is the largest meat-eating marsupial?,SYS:Sarcophilus harrisii,USR:What marsupial is found outside of Australia?,SYS:opossums,USR:What can be made from marsupial manure?,SYS:toilet paper,USR:What cartoon character is based on a marsupial?,SYS:I am sorry to say I don't know what cartoon character is based on a marsupial.,USR:The extinct Tasmanian tiger is known by what other name?,SYS:The extinct Tasmanian tiger is known by thylacine.,Suggested answer:,(1)What is the largest meat-eating marsupial?,Answer:Tasmanian devil,(2)What marsupial is found outside of Australia?,Answer:opossums,(3)What can be made from marsupial manure?,Answer:paper,(4)What cartoon character is based on a marsupial?,Answer:Taz-Mania is based on Tasmanian,(5)The extinct Tasmanian tiger is known by what other name?,Answer:thylacine,,,,,01101|3|4|3|5|4,,
35XW21VSVHFXPB6JEEXSBVWJ1AHLSP,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:56 PDT 2016,,,37W3JXSD679CIBSL701LRCXM14EWY5,A3FW9NWR6TJ4M9,Rejected,Fri Oct 21 20:15:59 PDT 2016,Fri Oct 21 20:25:55 PDT 2016,Sun Oct 23 20:25:55 PDT 2016,,Sat Oct 22 11:45:56 PDT 2016,The format of your answer is wrong,596,0% (0/17),0% (0/17),0% (0/17),USR:What is the largest meat-eating marsupial?,SYS:Sarcophilus harrisii,USR:What marsupial is found outside of Australia?,SYS:opossums,USR:What can be made from marsupial manure?,SYS:toilet paper,USR:What cartoon character is based on a marsupial?,SYS:I am sorry to say I don't know what cartoon character is based on a marsupial.,USR:The extinct Tasmanian tiger is known by what other name?,SYS:The extinct Tasmanian tiger is known by thylacine.,Suggested answer:,(1)What is the largest meat-eating marsupial?,Answer:Tasmanian devil,(2)What marsupial is found outside of Australia?,Answer:opossums,(3)What can be made from marsupial manure?,Answer:paper,(4)What cartoon character is based on a marsupial?,Answer:Taz-Mania is based on Tasmanian,(5)The extinct Tasmanian tiger is known by what other name?,Answer:thylacine,,,,,1|3|3|3|3|3,,
3QXFBUZ4ZLHXIWKMSSVCD49ZQQGGUU,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3MH9DQ757XDZ4GIGIU0E2O5LBS8GUN,AD3ZSVTCXP0Y5,Rejected,Fri Oct 21 18:45:00 PDT 2016,Fri Oct 21 18:45:36 PDT 2016,Sun Oct 23 18:45:36 PDT 2016,,Sat Oct 22 11:46:01 PDT 2016,The format of your answer is wrong,36,0% (0/18),0% (0/18),0% (0/18),USR:What type of produce is a kumquat?,SYS:fruit,SYS:Citrus,USR:What color is it?,SYS:orange,USR: What holiday are kumquat trees associated with?,SYS:Lunar New Year,Suggested answer:,(1) What type of produce is a kumquat?,Answer:fruit,(2) What is the genus of kumquat?,Answer:Fortunella,(3)What color is a kumquat?,Answer:orange,(4)What holiday are kumquat trees associated with?,Answer: Chinese New Year,,,,,,,,,,111|yes|yes|yes|yes|yes,,
3QXFBUZ4ZLHXIWKMSSVCD49ZQQGGUU,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,34FNN24DCNAI5SD1BZEC1CK9H725YP,A3LXDRJWO7NNOB,Rejected,Fri Oct 21 17:17:30 PDT 2016,Fri Oct 21 17:18:27 PDT 2016,Sun Oct 23 17:18:27 PDT 2016,,Sat Oct 22 12:48:20 PDT 2016,Your answer format isn't correct,57,93% (13/14),93% (13/14),93% (13/14),USR:What type of produce is a kumquat?,SYS:fruit,SYS:Citrus,USR:What color is it?,SYS:orange,USR: What holiday are kumquat trees associated with?,SYS:Lunar New Year,Suggested answer:,(1) What type of produce is a kumquat?,Answer:fruit,(2) What is the genus of kumquat?,Answer:Fortunella,(3)What color is a kumquat?,Answer:orange,(4)What holiday are kumquat trees associated with?,Answer: Chinese New Year,,,,,,,,,,111|5|5|5|5|5,,
3QXFBUZ4ZLHXIWKMSSVCD49ZQQGGUU,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3R8YZBNQ9IJOJU0Y8ICFMAV394UQ70,A7DN8E3C7IWLI,Rejected,Fri Oct 21 21:40:15 PDT 2016,Fri Oct 21 21:42:09 PDT 2016,Sun Oct 23 21:42:09 PDT 2016,,Sat Oct 22 11:46:01 PDT 2016,The format of your answer is wrong,114,0% (0/2),0% (0/2),0% (0/2),USR:What type of produce is a kumquat?,SYS:fruit,SYS:Citrus,USR:What color is it?,SYS:orange,USR: What holiday are kumquat trees associated with?,SYS:Lunar New Year,Suggested answer:,(1) What type of produce is a kumquat?,Answer:fruit,(2) What is the genus of kumquat?,Answer:Fortunella,(3)What color is a kumquat?,Answer:orange,(4)What holiday are kumquat trees associated with?,Answer: Chinese New Year,,,,,,,,,,1|5|4|5|4|5,,
3QXFBUZ4ZLHXIWKMSSVCD49ZQQGGUU,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3VFJCI1K4007OOQZE059XDI14VMGR5,A1RV5A8RH1T47O,Approved,Sat Oct 22 12:53:00 PDT 2016,Sat Oct 22 12:54:55 PDT 2016,Mon Oct 24 12:54:55 PDT 2016,Sat Oct 22 13:34:38 PDT 2016,,,115,100% (10/10),100% (10/10),100% (10/10),USR:What type of produce is a kumquat?,SYS:fruit,SYS:Citrus,USR:What color is it?,SYS:orange,USR: What holiday are kumquat trees associated with?,SYS:Lunar New Year,Suggested answer:,(1) What type of produce is a kumquat?,Answer:fruit,(2) What is the genus of kumquat?,Answer:Fortunella,(3)What color is a kumquat?,Answer:orange,(4)What holiday are kumquat trees associated with?,Answer: Chinese New Year,,,,,,,,,,1010|4|4|4|4|4,,
3QXFBUZ4ZLHXIWKMSSVCD49ZQQGGUU,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3UNH76FOCT6GDZY73YVYIEVV343YMN,A1MZ9HW20WMEG6,Approved,Sat Oct 22 11:51:17 PDT 2016,Sat Oct 22 11:53:21 PDT 2016,Mon Oct 24 11:53:21 PDT 2016,Sat Oct 22 12:49:45 PDT 2016,,,124,100% (18/18),100% (18/18),100% (18/18),USR:What type of produce is a kumquat?,SYS:fruit,SYS:Citrus,USR:What color is it?,SYS:orange,USR: What holiday are kumquat trees associated with?,SYS:Lunar New Year,Suggested answer:,(1) What type of produce is a kumquat?,Answer:fruit,(2) What is the genus of kumquat?,Answer:Fortunella,(3)What color is a kumquat?,Answer:orange,(4)What holiday are kumquat trees associated with?,Answer: Chinese New Year,,,,,,,,,,1011|4|5|4|5|4,,
3QXFBUZ4ZLHXIWKMSSVCD49ZQQGGUU,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3UN61F00HXQ98R1FX4MITGRCEKN5RN,AF1MN25P3XFLG,Approved,Fri Oct 21 17:15:17 PDT 2016,Fri Oct 21 17:17:25 PDT 2016,Sun Oct 23 17:17:25 PDT 2016,Sat Oct 22 12:49:45 PDT 2016,,,128,84% (16/19),84% (16/19),84% (16/19),USR:What type of produce is a kumquat?,SYS:fruit,SYS:Citrus,USR:What color is it?,SYS:orange,USR: What holiday are kumquat trees associated with?,SYS:Lunar New Year,Suggested answer:,(1) What type of produce is a kumquat?,Answer:fruit,(2) What is the genus of kumquat?,Answer:Fortunella,(3)What color is a kumquat?,Answer:orange,(4)What holiday are kumquat trees associated with?,Answer: Chinese New Year,,,,,,,,,,1010|2|3|3|4|4,,
3QXFBUZ4ZLHXIWKMSSVCD49ZQQGGUU,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3UN61F00HXQ98R1FX4MITGRCEKN5RN,AF1MN25P3XFLG,Approved,Fri Oct 21 17:15:17 PDT 2016,Fri Oct 21 17:17:25 PDT 2016,Sun Oct 23 17:17:25 PDT 2016,Sat Oct 22 12:49:45 PDT 2016,,,128,84% (16/19),84% (16/19),84% (16/19),USR:What type of produce is a kumquat?,SYS:fruit,SYS:Citrus,USR:What color is it?,SYS:orange,USR: What holiday are kumquat trees associated with?,SYS:Lunar New Year,Suggested answer:,(1) What type of produce is a kumquat?,Answer:fruit,(2) What is the genus of kumquat?,Answer:Fortunella,(3)What color is a kumquat?,Answer:orange,(4)What holiday are kumquat trees associated with?,Answer: Chinese New Year,,,,,,,,,,1111|2|3|3|4|4,,
3QXFBUZ4ZLHXIWKMSSVCD49ZQQGGUU,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3LRKMWOKB6IQBL4JP2EXHCQZ3UK2ZN,A316NPK57UTIRF,Submitted,Sat Oct 22 15:45:16 PDT 2016,Sat Oct 22 15:50:33 PDT 2016,Mon Oct 24 15:50:33 PDT 2016,,,,317,0% (0/1),0% (0/1),0% (0/1),USR:What type of produce is a kumquat?,SYS:fruit,SYS:Citrus,USR:What color is it?,SYS:orange,USR: What holiday are kumquat trees associated with?,SYS:Lunar New Year,Suggested answer:,(1) What type of produce is a kumquat?,Answer:fruit,(2) What is the genus of kumquat?,Answer:Fortunella,(3)What color is a kumquat?,Answer:orange,(4)What holiday are kumquat trees associated with?,Answer: Chinese New Year,,,,,,,,,,1111111|5|5|4|5|5,,
3QXFBUZ4ZLHXIWKMSSVCD49ZQQGGUU,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3DZQRBDBSMGIVREOYAYU4TYOMQO3SS,A3FW9NWR6TJ4M9,Rejected,Fri Oct 21 20:26:03 PDT 2016,Fri Oct 21 20:35:43 PDT 2016,Sun Oct 23 20:35:43 PDT 2016,,Sat Oct 22 11:46:01 PDT 2016,The format of your answer is wrong,580,0% (0/17),0% (0/17),0% (0/17),USR:What type of produce is a kumquat?,SYS:fruit,SYS:Citrus,USR:What color is it?,SYS:orange,USR: What holiday are kumquat trees associated with?,SYS:Lunar New Year,Suggested answer:,(1) What type of produce is a kumquat?,Answer:fruit,(2) What is the genus of kumquat?,Answer:Fortunella,(3)What color is a kumquat?,Answer:orange,(4)What holiday are kumquat trees associated with?,Answer: Chinese New Year,,,,,,,,,,1|5|5|5|5|5,,
3QXFBUZ4ZLHXIWKMSSVCD49ZQQGGUU,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:20 PDT 2016,,,3WYGZ5XF3XGORPMVJGQTLFFQXF2SKQ,A30TAZ03UO7ERS,Approved,Sat Oct 22 15:14:38 PDT 2016,Sat Oct 22 15:25:53 PDT 2016,Mon Oct 24 15:25:53 PDT 2016,Sat Oct 22 15:48:24 PDT 2016,,,675,100% (4/4),100% (4/4),100% (4/4),USR:What type of produce is a kumquat?,SYS:fruit,SYS:Citrus,USR:What color is it?,SYS:orange,USR: What holiday are kumquat trees associated with?,SYS:Lunar New Year,Suggested answer:,(1) What type of produce is a kumquat?,Answer:fruit,(2) What is the genus of kumquat?,Answer:Fortunella,(3)What color is a kumquat?,Answer:orange,(4)What holiday are kumquat trees associated with?,Answer: Chinese New Year,,,,,,,,,,1011|4|5|3|4|4,,
3E24UO25Q0R08YBJKTAH274LEQP6O5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:19 PDT 2016,,,3YMU66OBIO9UZUCWIVTFJ9GVHK6GHM,AD3ZSVTCXP0Y5,Rejected,Fri Oct 21 18:43:49 PDT 2016,Fri Oct 21 18:44:20 PDT 2016,Sun Oct 23 18:44:20 PDT 2016,,Sat Oct 22 11:46:00 PDT 2016,The format of your answer is wrong,31,0% (0/18),0% (0/18),0% (0/18),USR:How many engines does the Boeing 777 aircraft have?,SYS:2,USR:What is the non-stop distance record established by it?,"SYS:11,664 miles",USR:How many versions of the it are there?,SYS:3,USR:Where is the it built?,SYS:USA,Suggested answer:,(1)How many engines does the Boeing 777 aircraft have?,Answer:Two,(2)What is the non-stop distance record established by the Boeing 777?,"Answer:11,664 nautical miles",(3)How many versions of the Boeing 777 are there?,Answer:three,(4)Where is the Boeing 777 built?,"Answer:Everett, Wash.",,,,,,,,,1110|no|yes|yes|yes|yes,,
3E24UO25Q0R08YBJKTAH274LEQP6O5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:19 PDT 2016,,,3UNH76FOCT6GDZY73YVYIEVV32SMYW,A3LXDRJWO7NNOB,Approved,Fri Oct 21 17:16:05 PDT 2016,Fri Oct 21 17:16:37 PDT 2016,Sun Oct 23 17:16:37 PDT 2016,Sat Oct 22 12:49:44 PDT 2016,,,32,93% (13/14),93% (13/14),93% (13/14),USR:How many engines does the Boeing 777 aircraft have?,SYS:2,USR:What is the non-stop distance record established by it?,"SYS:11,664 miles",USR:How many versions of the it are there?,SYS:3,USR:Where is the it built?,SYS:USA,Suggested answer:,(1)How many engines does the Boeing 777 aircraft have?,Answer:Two,(2)What is the non-stop distance record established by the Boeing 777?,"Answer:11,664 nautical miles",(3)How many versions of the Boeing 777 are there?,Answer:three,(4)Where is the Boeing 777 built?,"Answer:Everett, Wash.",,,,,,,,,1110|4|4|4|5|4,,
3E24UO25Q0R08YBJKTAH274LEQP6O5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:19 PDT 2016,,,31T4R4OBOTHKPTQF30BK256M5RT7CG,A1MZ9HW20WMEG6,Approved,Sat Oct 22 12:09:27 PDT 2016,Sat Oct 22 12:10:02 PDT 2016,Mon Oct 24 12:10:02 PDT 2016,Sat Oct 22 12:49:44 PDT 2016,,,35,100% (18/18),100% (18/18),100% (18/18),USR:How many engines does the Boeing 777 aircraft have?,SYS:2,USR:What is the non-stop distance record established by it?,"SYS:11,664 miles",USR:How many versions of the it are there?,SYS:3,USR:Where is the it built?,SYS:USA,Suggested answer:,(1)How many engines does the Boeing 777 aircraft have?,Answer:Two,(2)What is the non-stop distance record established by the Boeing 777?,"Answer:11,664 nautical miles",(3)How many versions of the Boeing 777 are there?,Answer:three,(4)Where is the Boeing 777 built?,"Answer:Everett, Wash.",,,,,,,,,1110|4|4|3|5|4,,
3E24UO25Q0R08YBJKTAH274LEQP6O5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:19 PDT 2016,,,3LYA37P8IROPA35T8U4YVQ5QTQ0KBZ,A1RV5A8RH1T47O,Approved,Sat Oct 22 12:55:10 PDT 2016,Sat Oct 22 12:56:01 PDT 2016,Mon Oct 24 12:56:01 PDT 2016,Sat Oct 22 13:34:38 PDT 2016,,,51,100% (10/10),100% (10/10),100% (10/10),USR:How many engines does the Boeing 777 aircraft have?,SYS:2,USR:What is the non-stop distance record established by it?,"SYS:11,664 miles",USR:How many versions of the it are there?,SYS:3,USR:Where is the it built?,SYS:USA,Suggested answer:,(1)How many engines does the Boeing 777 aircraft have?,Answer:Two,(2)What is the non-stop distance record established by the Boeing 777?,"Answer:11,664 nautical miles",(3)How many versions of the Boeing 777 are there?,Answer:three,(4)Where is the Boeing 777 built?,"Answer:Everett, Wash.",,,,,,,,,1010|4|4|4|5|4,,
